parent_gem_entity_id,parent,parent_registration_country,parent_headquarters_country,project,share,ownership_path,immediate_project_owner,immediate_project_owner_gem_entity_id,tracker,status,capacity_bo_ed,project_id,capacity_boed_raw,share_numeric,share_missing,capacity_missing_or_placeholder,capacity_boed_numeric,exact_duplicate_flag,exact_duplicate_group_size,parent_entity_id_missing,parent_entity_id_matched,imm_owner_entity_id_missing,imm_owner_entity_id_matched
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,cancelled,100410.96,P2021,100410.96,37.5,FALSE,FALSE,100410.96,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,cancelled,--,P2022,--,37.5,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,441808.22,P5133,441808.22,37.5,FALSE,FALSE,441808.22,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,351438.36,P5134,351438.36,37.5,FALSE,FALSE,351438.36,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,158649.32,P5137,158649.32,37.5,FALSE,FALSE,158649.32,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,120493.15,P5146,120493.15,37.5,FALSE,FALSE,120493.15,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,457873.97,P5188,457873.97,37.5,FALSE,FALSE,457873.97,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,120493.15,P5189,120493.15,37.5,FALSE,FALSE,120493.15,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,1082430.14,P5190,1082430.14,37.5,FALSE,FALSE,1082430.14,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,1486082.19,P5207,1486082.19,37.5,FALSE,FALSE,1486082.19,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,208854.79,P5322,208854.79,37.5,FALSE,FALSE,208854.79,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,180739.73,P5323,180739.73,37.5,FALSE,FALSE,180739.73,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,1124602.74,P5324,1124602.74,37.5,FALSE,FALSE,1124602.74,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,idle,542219.18,P5325,542219.18,37.5,FALSE,FALSE,542219.18,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,140575.34,P5326,140575.34,37.5,FALSE,FALSE,140575.34,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,102419.18,P5327,102419.18,37.5,FALSE,FALSE,102419.18,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,168690.41,P5329,168690.41,37.5,FALSE,FALSE,168690.41,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,102419.18,P5330,102419.18,37.5,FALSE,FALSE,102419.18,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,349430.14,P5331,349430.14,37.5,FALSE,FALSE,349430.14,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,753082.19,P6307,753082.19,37.5,FALSE,FALSE,753082.19,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,idle,321315.07,P7279,321315.07,37.5,FALSE,FALSE,321315.07,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Druzhba Oil Pipeline,37.5,Rosneft PJSC -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,120493.15,P7280,120493.15,37.5,FALSE,FALSE,120493.15,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000874,Rosneft PJSC,Russia,Russia,Danilovsky–Verkhnechonskoye Oil Pipeline,,Rosneft PJSC -> Verkhnechonskneftegaz JSC [unknown %] -> Danilovsky–Verkhnechonskoye Oil Pipeline [100.0%],Verkhnechonskneftegaz JSC,E100001016003,Global Oil Infrastructure Tracker,operating,--,P3711,--,,TRUE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100002008077,Valeura Energy Inc,Canada,Canada,Apsara Oil Pipeline,95,Valeura Energy Inc -> Apsara Oil Pipeline [95.0%],Valeura Energy Inc,E100002008077,Global Oil Infrastructure Tracker,operating,7500,P0887,7500,95,FALSE,FALSE,7500,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001014651,Enquest PLC,United Kingdom,United Kingdom,Ninian Crude Oil Pipeline,,Enquest PLC -> Enquest Britain Ltd [unknown %] -> EnQuest Heather Ltd [unknown %] -> Ninian Crude Oil Pipeline [18.05%],EnQuest Heather Ltd,E100001014649,Global Oil Infrastructure Tracker,operating,910000,P0672,910000,,TRUE,FALSE,910000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001014651,Enquest PLC,United Kingdom,United Kingdom,Greater Kittiwake Area-Forties Oil Pipeline,,Enquest PLC -> Enquest Britain Ltd [unknown %] -> EnQuest Heather Ltd [unknown %] -> Greater Kittiwake Area-Forties Oil Pipeline [50.0%],EnQuest Heather Ltd,E100001014649,Global Oil Infrastructure Tracker,operating,40000,P5175,40000,,TRUE,FALSE,40000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001014134,Kuwait Investment Company KSCP,Kuwait,Kuwait,Sumed Oil Pipeline,5,Kuwait Investment Company KSCP -> Arab Petroleum Pipelines Co [5.0%] -> Sumed Oil Pipeline [100.0%],Arab Petroleum Pipelines Co,E100001014132,Global Oil Infrastructure Tracker,operating,1250000,P0530,1250000,5,FALSE,FALSE,1250000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001014134,Kuwait Investment Company KSCP,Kuwait,Kuwait,Sumed Oil Pipeline,5,Kuwait Investment Company KSCP -> Arab Petroleum Pipelines Co [5.0%] -> Sumed Oil Pipeline [100.0%],Arab Petroleum Pipelines Co,E100001014132,Global Oil Infrastructure Tracker,operating,1250000,P5121,1250000,5,FALSE,FALSE,1250000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100002004979,Ocean and Oil Development Partners Ltd,Nigeria,Nigeria,Nembe Creek Trunk Line,2.87,Ocean and Oil Development Partners Ltd -> Oando PLC [57.37%] -> Nigerian Agip Oil Company Ltd [100.0%] -> Nembe Creek Trunk Line [5.0%],Nigerian Agip Oil Company Ltd,E100000003650,Global Oil Infrastructure Tracker,operating,150000,P0534,150000,2.87,FALSE,FALSE,150000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100002005522,Renaissance Technologies LLC,United States,United States,Amerisur Binational Pipeline,,Renaissance Technologies LLC -> GeoPark Ltd [5.6%] -> Amerisur Resources Ltd [unknown %] -> Amerisur SA [100.0%] -> Amerisur Binational Pipeline [100.0%],Amerisur SA,E100001014104,Global Oil Infrastructure Tracker,operating,70000,P3869,70000,,TRUE,FALSE,70000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100002003400,M&G Fa Ltd,United Kingdom,United Kingdom,Viking Pipeline,,M&G Fa Ltd -> M&G Investment Management Ltd [unknown %] -> Gibson Energy Inc [17.96%] -> Viking Pipeline [100.0%],Gibson Energy Inc,E100001014854,Global Oil Infrastructure Tracker,operating,13000,P0397,13000,,TRUE,FALSE,13000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Iwafune-Oki Oil Pipeline,1.01,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> Japan Petroleum Exploration Co [10.11%] -> Iwafune-Oki Oil Pipeline [100.0%],Japan Petroleum Exploration Co,E100000000645,Global Oil Infrastructure Tracker,operating,2500,P1009,2500,1.01,FALSE,FALSE,2500,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Satah-Zirku Island Oil Pipeline,0.14000000000000001,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> INPEX Corp [11.52%] -> Japan Oil Development Co Ltd [100.0%] -> Satah-Zirku Island Oil Pipeline [12.0%],Japan Oil Development Co Ltd,E100002008094,Global Oil Infrastructure Tracker,operating,200000,P7227,200000,0.14,FALSE,FALSE,200000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Umm Al Dalkh-Upper Zakum Oil Pipeline,0.14000000000000001,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> INPEX Corp [11.52%] -> Japan Oil Development Co Ltd [100.0%] -> Umm Al Dalkh-Upper Zakum Oil Pipeline [12.0%],Japan Oil Development Co Ltd,E100002008094,Global Oil Infrastructure Tracker,operating,--,P7228,--,0.14,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Baku-Supsa Oil Pipeline,0.11,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> INPEX Corp [11.52%] -> Azerbaijan International Operating Co [9.31%] -> Baku-Supsa Oil Pipeline [100.0%],Azerbaijan International Operating Co,E100001014222,Global Oil Infrastructure Tracker,idle,115000,P0643,115000,0.11,FALSE,FALSE,115000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Baku-Supsa Oil Pipeline,0.11,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> INPEX Corp [11.52%] -> Azerbaijan International Operating Co [9.31%] -> Baku-Supsa Oil Pipeline [100.0%],Azerbaijan International Operating Co,E100001014222,Global Oil Infrastructure Tracker,idle,35000,P2019,35000,0.11,FALSE,FALSE,35000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Chayvo-De-Kastri Oil Pipeline,0.06,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> Marubeni Corp [16.55%] -> Sakhalin Oil and Gas Development Co Ltd [12.35%] -> Chayvo-De-Kastri Oil Pipeline [30.0%],Sakhalin Oil and Gas Development Co Ltd,E100001016057,Global Oil Infrastructure Tracker,operating,240986.3,P3678,240986.3,0.06,FALSE,FALSE,240986.3,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Chayvo-De-Kastri Oil Pipeline,0.06,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> Marubeni Corp [16.55%] -> Sakhalin Oil and Gas Development Co Ltd [12.35%] -> Chayvo-De-Kastri Oil Pipeline [30.0%],Sakhalin Oil and Gas Development Co Ltd,E100001016057,Global Oil Infrastructure Tracker,operating,--,P3720,--,0.06,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Chayvo-De-Kastri Oil Pipeline,0.06,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> Marubeni Corp [16.55%] -> Sakhalin Oil and Gas Development Co Ltd [12.35%] -> Chayvo-De-Kastri Oil Pipeline [30.0%],Sakhalin Oil and Gas Development Co Ltd,E100001016057,Global Oil Infrastructure Tracker,operating,--,P3721,--,0.06,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,EPIC Oil Pipeline,0.01,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> Mitsubishi UFJ Financial Group Inc [16.42%] -> Morgan Stanley  [23.6%] -> Kinetik Holdings Inc [6.4%] -> EPIC Oil Pipeline [27.5%],Kinetik Holdings Inc,E100001014626,Global Oil Infrastructure Tracker,operating,600000,P0073,600000,0.01,FALSE,FALSE,600000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Bida Al Qemzan-Bu Hasa Oil Pipeline,0.14000000000000001,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> INPEX Corp [11.52%] -> Japan Oil Development Co Ltd [100.0%] -> Bida Al Qemzan-Bu Hasa Oil Pipeline [12.0%],Japan Oil Development Co Ltd,E100002008094,Global Oil Infrastructure Tracker,operating,--,P7229,--,0.14,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Shin Oak NGL Pipeline,0.01,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> Mitsubishi UFJ Financial Group Inc [16.42%] -> Morgan Stanley  [23.6%] -> Kinetik Holdings Inc [6.4%] -> Shin Oak NGL Pipeline [33.0%],Kinetik Holdings Inc,E100001014626,Global Oil Infrastructure Tracker,operating,--,P3594,--,0.01,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016492,Norinchukin Bank,Japan,Japan,Shin Oak NGL Pipeline,0.01,Norinchukin Bank  -> The Norinchukin Trust & Banking Co Ltd [100.0%] -> The Master Trust Bank of Japan Ltd [10.0%] -> Mitsubishi UFJ Financial Group Inc [16.42%] -> Morgan Stanley  [23.6%] -> Kinetik Holdings Inc [6.4%] -> Shin Oak NGL Pipeline [33.0%],Kinetik Holdings Inc,E100001014626,Global Oil Infrastructure Tracker,cancelled,275000,P4277,275000,0.01,FALSE,FALSE,275000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Iwafune-Oki Oil Pipeline,4.7,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> Japan Petroleum Exploration Co [10.11%] -> Iwafune-Oki Oil Pipeline [100.0%],Japan Petroleum Exploration Co,E100000000645,Global Oil Infrastructure Tracker,operating,2500,P1009,2500,4.7,FALSE,FALSE,2500,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Satah-Zirku Island Oil Pipeline,0.64,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> INPEX Corp [11.52%] -> Japan Oil Development Co Ltd [100.0%] -> Satah-Zirku Island Oil Pipeline [12.0%],Japan Oil Development Co Ltd,E100002008094,Global Oil Infrastructure Tracker,operating,200000,P7227,200000,0.64,FALSE,FALSE,200000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Umm Al Dalkh-Upper Zakum Oil Pipeline,0.64,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> INPEX Corp [11.52%] -> Japan Oil Development Co Ltd [100.0%] -> Umm Al Dalkh-Upper Zakum Oil Pipeline [12.0%],Japan Oil Development Co Ltd,E100002008094,Global Oil Infrastructure Tracker,operating,--,P7228,--,0.64,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Baku-Supsa Oil Pipeline,0.5,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> INPEX Corp [11.52%] -> Azerbaijan International Operating Co [9.31%] -> Baku-Supsa Oil Pipeline [100.0%],Azerbaijan International Operating Co,E100001014222,Global Oil Infrastructure Tracker,idle,115000,P0643,115000,0.5,FALSE,FALSE,115000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Baku-Supsa Oil Pipeline,0.5,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> INPEX Corp [11.52%] -> Azerbaijan International Operating Co [9.31%] -> Baku-Supsa Oil Pipeline [100.0%],Azerbaijan International Operating Co,E100001014222,Global Oil Infrastructure Tracker,idle,35000,P2019,35000,0.5,FALSE,FALSE,35000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Chayvo-De-Kastri Oil Pipeline,0.28999999999999998,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> Marubeni Corp [16.55%] -> Sakhalin Oil and Gas Development Co Ltd [12.35%] -> Chayvo-De-Kastri Oil Pipeline [30.0%],Sakhalin Oil and Gas Development Co Ltd,E100001016057,Global Oil Infrastructure Tracker,operating,240986.3,P3678,240986.3,0.29,FALSE,FALSE,240986.3,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Chayvo-De-Kastri Oil Pipeline,0.28999999999999998,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> Marubeni Corp [16.55%] -> Sakhalin Oil and Gas Development Co Ltd [12.35%] -> Chayvo-De-Kastri Oil Pipeline [30.0%],Sakhalin Oil and Gas Development Co Ltd,E100001016057,Global Oil Infrastructure Tracker,operating,--,P3720,--,0.29,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Chayvo-De-Kastri Oil Pipeline,0.28999999999999998,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> Marubeni Corp [16.55%] -> Sakhalin Oil and Gas Development Co Ltd [12.35%] -> Chayvo-De-Kastri Oil Pipeline [30.0%],Sakhalin Oil and Gas Development Co Ltd,E100001016057,Global Oil Infrastructure Tracker,operating,--,P3721,--,0.29,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,EPIC Oil Pipeline,0.42,Mitsubishi UFJ Financial Group Inc -> Morgan Stanley  [23.6%] -> Kinetik Holdings Inc [6.4%] -> EPIC Oil Pipeline [27.5%],Kinetik Holdings Inc,E100001014626,Global Oil Infrastructure Tracker,operating,600000,P0073,600000,0.42,FALSE,FALSE,600000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Bida Al Qemzan-Bu Hasa Oil Pipeline,0.64,Mitsubishi UFJ Financial Group Inc -> Mitsubishi UFJ Trust and Banking Corp [100.0%] -> The Master Trust Bank of Japan Ltd [46.5%] -> INPEX Corp [11.52%] -> Japan Oil Development Co Ltd [100.0%] -> Bida Al Qemzan-Bu Hasa Oil Pipeline [12.0%],Japan Oil Development Co Ltd,E100002008094,Global Oil Infrastructure Tracker,operating,--,P7229,--,0.64,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Shin Oak NGL Pipeline,0.5,Mitsubishi UFJ Financial Group Inc -> Morgan Stanley  [23.6%] -> Kinetik Holdings Inc [6.4%] -> Shin Oak NGL Pipeline [33.0%],Kinetik Holdings Inc,E100001014626,Global Oil Infrastructure Tracker,operating,--,P3594,--,0.5,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001016498,Mitsubishi UFJ Financial Group Inc,Japan,Japan,Shin Oak NGL Pipeline,0.5,Mitsubishi UFJ Financial Group Inc -> Morgan Stanley  [23.6%] -> Kinetik Holdings Inc [6.4%] -> Shin Oak NGL Pipeline [33.0%],Kinetik Holdings Inc,E100001014626,Global Oil Infrastructure Tracker,cancelled,275000,P4277,275000,0.5,FALSE,FALSE,275000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000149640,Savannah Energy PLC,United Kingdom,United Kingdom,Chad–Cameroon Oil Pipeline,40,Savannah Energy PLC -> Chad–Cameroon Oil Pipeline [40.0%],Savannah Energy PLC,E100000149640,Global Oil Infrastructure Tracker,operating,225000,P0528,225000,40,FALSE,FALSE,225000,FALSE,1,FALSE,TRUE,FALSE,TRUE
